Basis,EZPE,U,H,G,E,boltz_G,boltz_E,CCS,CCS_G,CCS_E
6-31G(d),-795.844915,-795.829374,-795.82843,-795.889885,-796.091482,0.3653070656372355,0.2329693044465156,133.5787,48.797242928636585,31.119736827869772
6-31G(dp),-795.877315,-795.861757,-795.860813,-795.922293,-796.1234376,0.3422597173089872,0.2226213814336949,132.4714,45.33962391552576,29.490966068455567
6-31+G(dp),-795.915107,-795.899459,-795.898515,-795.960086,-796.1605407,0.4240343666766965,0.3885008776118574,134.924,57.2124128894866,52.418092410902254
6-311G(dp),-796.077659,-796.062066,-796.061121,-796.122689,-796.3227679,0.4953121827426368,0.3527431197727317,131.7721,65.268326475581,46.48170165300438
6-311++G(dp),-796.097539,-796.08188,-796.080936,-796.142506,-796.3423142,0.4107114019963037,0.4105889577936408,134.5097,55.24466746910221,55.22819753613529
6-311G(2df2pd),-796.127978,-796.112328,-796.111384,-796.173236,-796.3731242,0.3985127513960054,0.2435339275870729,130.9064,52.16786963934604,31.8801497382844
6-311++G(2df2pd),-796.145575,-796.129891,-796.128947,-796.190646,-796.3905105,0.2437877266893675,0.1865796929039672,131.7701,32.123933124630625,24.58562479192505
