Basis,EZPE,U,H,G,E,boltz_G,boltz_E,CCS,CCS_G,CCS_E
6-31G(d),-795.836651,-795.820423,-795.819479,-795.883542,-796.0821099,0.0004413501866009,1.1376081473064404e-05,138.2898,0.06103422903500115,0.001573196031693782
6-31G(dp),-795.868954,-795.852705,-795.85176,-795.915832,-796.1140148,0.000364921344937,1.030239285701888e-05,137.3131,0.05010848112946877,0.001414653500615119
6-31+G(dp),-795.90829,-795.891959,-795.891015,-795.955402,-796.1527363,0.0029695530090566,9.982778033112072e-05,141.1851,0.41925663853895695,0.014094195148827312
6-311G(dp),-796.069869,-796.053604,-796.052659,-796.116735,-796.3139262,0.0009035455754349,3.0209564595019403e-05,136.6943,0.12350952995217085,0.0041294752856209605
6-311++G(dp),-796.091336,-796.074987,-796.074043,-796.138452,-796.3350493,0.0056057819029644,0.0001868291919652,141.7656,0.79470703494289,0.02648595249646176
6-311G(2df2pd),-796.121169,-796.104858,-796.103914,-796.168494,-796.3652878,0.0026245290355327,6.049206433016675e-05,135.5781,0.35582866003235597,0.008201399146961781
6-311++G(2df2pd),-796.140113,-796.123773,-796.122829,-796.187393,-796.3840837,0.0077729028775784,0.0002062720402737,140.2116,1.0898511491098715,0.028921732802039916
