Basis,EZPE,U,H,G,E,boltz_G,boltz_E,CCS,CCS_G,CCS_E
6-31G(d),-795.829151,-795.813592,-795.812648,-795.874423,-796.0754765,2.81778002560642e-08,1.0104843639545224e-08,141.1438,3.977121803781874e-06,1.4262360296912432e-06
6-31G(dp),-795.861462,-795.845874,-795.844929,-795.906757,-796.107328,2.4409770479452724e-08,8.647891117563988e-09,140.5302,3.4303099274315875e-06,1.2152898683294909e-06
6-31+G(dp),-795.899486,-795.883792,-795.882848,-795.944983,-796.1446124,4.784046952107544e-08,1.8286729979670872e-08,141.3659,6.7630110302693995e-06,2.585120041633155e-06
6-311G(dp),-796.061532,-796.04591,-796.044966,-796.106857,-796.3063576,2.5817994066869696e-08,9.964956311058261e-09,138.9723,3.587986016859235e-06,1.3848528979472818e-06
6-311++G(dp),-796.082176,-796.066452,-796.065507,-796.127735,-796.3265594,6.586521238015928e-08,2.3225437590617113e-08,140.7189,9.268480234402395e-06,3.2682580297702903e-06
6-311G(2df2pd),-796.112463,-796.096799,-796.095855,-796.158005,-796.3573313,3.926039702899639e-08,1.323090476944412e-08,138.3611,5.432111719368673e-06,1.8306425378955348e-06
6-311++G(2df2pd),-796.130867,-796.115133,-796.114189,-796.176547,-796.3754608,7.966383573169243e-08,2.2272940004634304e-08,141.2171,1.1249895856905982e-05,3.1453199959284425e-06
