Basis,EZPE,U,H,G,E,boltz_G,boltz_E,CCS,CCS_G,CCS_E
6-31G(d),-795.834357,-795.81834,-795.817396,-795.880544,-796.0799672,1.8435653101188397e-05,1.1757600079118478e-06,141.0446,0.002600249317395877,0.0001658346000119234
6-31G(dp),-795.866881,-795.850844,-795.8499,-795.913066,-796.1120039,1.9489376506618396e-05,1.2243175245074404e-06,140.2849,0.002734065234293311,0.0001717532614937738
6-31+G(dp),-795.905439,-795.889335,-795.88839,-795.951753,-796.1499947,6.224386756932235e-05,5.471097546691225e-06,146.914,0.009144495560079423,0.0008037808249745945
6-311G(dp),-796.066872,-796.05081,-796.049866,-796.113103,-796.3110655,1.928305346249005e-05,1.459418106497544e-06,139.0379,0.002681075259012345,0.00020291442874939488
6-311++G(dp),-796.088004,-796.071879,-796.070935,-796.13438,-796.3319058,7.506808996234467e-05,6.689409380588188e-06,143.5557,0.010776452202207363,0.0009603028462169037
6-311G(2df2pd),-796.118712,-796.10267,-796.101725,-796.165081,-796.3631521,7.063507248539807e-05,6.2986068361021504e-06,138.2147,0.009762805353047549,0.0008705600542698079
6-311++G(2df2pd),-796.137757,-796.121689,-796.120745,-796.184094,-796.3820135,0.0002360445391834,2.3020642348173404e-05,141.5345,0.03340844583105293,0.0032582151044275487
