Basis,EZPE,U,H,G,E,boltz_G,boltz_E,CCS,CCS_G,CCS_E
6-31G(d),-796.23722,-796.220961,-796.220017,-796.284499,-796.4978032,2.7233868937668213e-21,2.070536642618063e-24,172.0162,4.684666645955722e-19,3.5616584522391724e-22
6-31G(dp),-796.271824,-796.255565,-796.254621,-796.318992,-796.531854,1.0870874253650502e-21,1.0305452565974492e-24,170.1793,1.849997770874265e-19,1.753774703860743e-22
6-31+G(dp),-796.301023,-796.284694,-796.28375,-796.34843,-796.5605563,6.339560440157945e-20,6.901295574152958e-23,170.3186,1.079745058783085e-17,1.1754190003759281e-20
6-311G(dp),-796.467214,-796.450929,-796.449985,-796.514432,-796.7262652,5.8661707527773604e-21,5.3858235475030395e-24,169.2491,9.928441203538907e-19,9.115457881736966e-22
6-311++G(dp),-796.483248,-796.466912,-796.465968,-796.530632,-796.7420215,1.0464518375503012e-19,1.012252079543063e-22,168.6531,1.764873464035547e-17,1.7071945119638416e-20
6-311G(2df2pd),-796.519868,-796.504433,-796.503489,-796.565398,-796.7789817,4.58660012239344e-21,2.7637895109251983e-23,166.5445,7.638730240839543e-19,4.602939422022817e-21
6-311++G(2df2pd),-796.528437,-796.512135,-796.511191,-796.575423,-796.78778,1.3047162547437018e-21,3.022507922325733e-24,165.3762,2.157690162877454e-19,4.99850874664125e-22
