118,1.360617e+02
150,1.389762e+02
273,1.402793e+02
295,1.387378e+02
338,1.318350e+02
340,1.368977e+02
422,1.437551e+02
455,1.377073e+02
490,1.349826e+02
591,1.365691e+02
599,1.404889e+02
609,1.383326e+02
640,1.358656e+02
683,1.343665e+02
801,1.398512e+02
900,1.363842e+02
