118,1.334540e+02
150,1.347972e+02
273,1.374082e+02
295,1.343572e+02
338,1.300861e+02
340,1.341227e+02
422,1.380608e+02
455,1.329964e+02
490,1.311067e+02
591,1.353151e+02
599,1.375506e+02
609,1.339875e+02
640,1.335977e+02
683,1.324584e+02
801,1.355284e+02
900,1.333400e+02
