118,1.365228e+02
150,1.403616e+02
273,1.428237e+02
295,1.401530e+02
338,1.340263e+02
340,1.379508e+02
422,1.499404e+02
455,1.372086e+02
490,1.375670e+02
591,1.389292e+02
599,1.400147e+02
609,1.411571e+02
640,1.409274e+02
683,1.400261e+02
801,1.423625e+02
900,1.365152e+02
