Basis,EZPE,U,H,G,E,boltz_G,boltz_E,CCS,CCS_G,CCS_E
6-31G(d),-795.888041,-795.872045,-795.871101,-795.934636,-796.1339729,5.9392142168808284e-06,3.238046493031193e-07,140.4027,0.000833881711928454,4.5463047034711075e-05
6-31G(dp),-795.920593,-795.90458,-795.903636,-795.967122,-796.1660417,5.585586783916382e-06,3.327690301398899e-07,139.6161,0.0007798378429819478,4.645991418891388e-05
6-31+G(dp),-795.958972,-795.942884,-795.94194,-796.005689,-796.2038439,2.172085453101555e-05,1.5144017233145762e-06,146.2573,0.0031768335373991005,0.00022149230716733695
6-311G(dp),-796.120525,-796.104485,-796.103541,-796.167103,-796.3650477,5.6911929612649816e-06,3.738124983765059e-07,138.4245,0.0007878005400666244,5.174480818151864e-05
6-311++G(dp),-796.141577,-796.125469,-796.124525,-796.188408,-796.3857978,2.8837718808050047e-05,1.9284378385747604e-06,142.8237,0.004118709699725298,0.00027542662732525
6-311G(2df2pd),-796.172481,-796.156434,-796.15549,-796.220302,-796.4172179,6.715493990959277e-05,1.5998729486915152e-06,137.4082,0.009227639414085305,0.00021983566210839346
6-311++G(2df2pd),-796.191418,-796.175355,-796.174411,-796.238484,-796.4359793,0.0001184076796664,6.114015801534223e-06,140.2793,0.016610146418226827,0.0008576698568281598
