Basis,EZPE,U,H,G,E,boltz_G,boltz_E,CCS,CCS_G,CCS_E
6-31G(d),-795.883481,-795.867966,-795.867022,-795.928876,-796.1302156,1.3305859749857016e-08,6.051582385793937e-09,140.1159,1.8643625141249908e-06,8.479229124096647e-07
6-31G(dp),-795.915809,-795.900261,-795.899316,-795.961261,-796.1620778,1.124401060887192e-08,4.996773739143861e-09,139.577,1.569405268754516e-06,6.974346881884826e-07
6-31+G(dp),-795.953577,-795.937899,-795.936954,-795.99976,-796.1990693,4.068631283999693e-08,9.6350454513932e-09,140.7119,5.725048383710364e-06,1.3557655520518951e-06
6-311G(dp),-796.115859,-796.100271,-796.099327,-796.161419,-796.3610832,1.3819056667848884e-08,5.609505683855157e-09,138.16,1.909240869230002e-06,7.750093052814285e-07
6-311++G(dp),-796.136358,-796.120656,-796.119712,-796.182363,-796.3811248,4.777168905542672e-08,1.366330725293425e-08,140.0147,6.688738711588856e-06,1.9130638660274133e-06
6-311G(2df2pd),-796.166851,-796.151223,-796.150279,-796.212651,-796.4121157,2.0300356604941773e-08,7.194444617114941e-09,137.5506,2.792326231223704e-06,9.896001737509304e-07
6-311++G(2df2pd),-796.18515,-796.169441,-796.168497,-796.231255,-796.4301244,5.596698055024389e-08,1.2387540596611214e-08,140.4889,7.86273953382516e-06,1.740311952123253e-06
