Basis,EZPE,U,H,G,E,boltz_G,boltz_E
6-31G(d), -795.888658, -795.873531, -795.872587, -795.933317, -796.1345623,1.4688223942997062e-06,6.045272542979079e-07
6-31G(dp), -795.920996, -795.905848, -795.904904, -795.965686, -796.1664845,1.2203582783781406e-06,5.319092170142167e-07
6-31+G(dp), -795.959835, -795.943682, -795.942738, -796.007564, -796.2046865,0.00015827230147836342,3.6970019761484623e-06
6-311G(dp), -796.121552, -796.105427, -796.104482, -796.170145, -796.365968,0.00014274758019832104,9.908446439962411e-07
6-311++G(dp), -796.142742, -796.126579, -796.125635, -796.190321, -796.3869015,0.00021876078897981976,6.207605831608287e-06
6-311G(2df2pd), -796.172731, -796.156603, -796.155659, -796.220496, -796.4173114,8.247472250987393e-05,1.7664318715658646e-06
6-311++G(2df2pd), -796.191463, -796.175316, -796.174372, -796.239071, -796.4358997,0.00022050002338579498,5.619651291134645e-06
