Basis,EZPE,U,H,G,E,boltz_G,boltz_E,CCS,CCS_G,CCS_E
6-31G(d),-795.895278,-795.880381,-795.879437,-795.938892,-796.1417713,0.0005389550802922,0.0012521708231646,136.1974,0.07340428065258887,0.1705424104708783
6-31G(dp),-795.927688,-795.912766,-795.911822,-795.971344,-796.1737176,0.0004889358434071,0.00113024233596,135.2176,0.06611273129948389,0.1528286560869049
6-31+G(dp),-795.966239,-795.950318,-795.949374,-796.012866,-796.211679,0.0434914737053124,0.006088413542741,135.8834,5.909769318088447,0.8273143327936924
6-311G(dp),-796.128015,-796.112121,-796.111177,-796.175543,-796.373017,0.0434239569468534,0.0017324107533313,134.3077,5.832171782430903,0.23267610373519426
6-311++G(dp),-796.149073,-796.133151,-796.132207,-796.195463,-796.3938408,0.0507418499931548,0.009662862469691,136.5152,6.927033800185526,1.3191276026223608
6-311G(2df2pd),-796.179178,-796.163292,-796.162348,-796.226295,-796.4243475,0.0383660858258147,0.0030465478519042,133.34,5.115733884014133,0.40622669057290606
6-311++G(2df2pd),-796.197974,-796.182071,-796.181127,-796.244344,-796.4429959,0.0587580552082998,0.0103292164320642,136.3842,8.013670353139801,1.4087419197139304
