Basis,EZPE,U,H,G,E,boltz_G,boltz_E
6-31G(d), -795.899296, -795.883758, -795.882814, -795.944590, -796.1461518,0.22527743471533507,0.12964596961419556
6-31G(dp), -795.931740, -795.916182, -795.915238, -795.977090, -796.1781424,0.21502933670710522,0.12264382099568193
6-31+G(dp), -795.969373, -795.953742, -795.952798, -796.014589, -796.2151123,0.2697800704421683,0.23113910813472965
6-311G(dp), -796.132072, -796.116483, -796.115539, -796.177397, -796.3774677,0.3094547064885307,0.19321434169199114
6-311++G(dp), -796.151847, -796.136206, -796.135262, -796.197047, -796.3969315,0.2716626672283678,0.2551960630350844
6-311G(2df2pd), -796.182437, -796.166791, -796.165847, -796.228010, -796.427864,0.23597886844061436,0.12631372328656135
6-311++G(2df2pd), -796.199960, -796.184297, -796.183353, -796.245265, -796.4452056,0.1558623326879019,0.1072907763954931
