Basis,EZPE,U,H,G,E,boltz_G,boltz_E,CCS,CCS_G,CCS_E
6-31G(d),-795.883694,-795.867268,-795.866324,-795.931672,-796.1291364,2.571844525265172e-07,1.9293935750422656e-09,141.5107,3.639435190614422e-05,2.7302983537973354e-07
6-31G(dp),-795.916107,-795.899685,-795.898741,-795.963853,-796.1612138,1.750975092979767e-07,2.0009524908286637e-09,140.4282,2.4588628055198132e-05,2.8099015657258576e-07
6-31+G(dp),-795.955682,-795.93913,-795.938185,-796.003789,-796.2000398,2.903009941194106e-06,2.6933839381851144e-08,146.9841,0.00042669630349746865,3.958846141085947e-06
6-311G(dp),-796.117047,-796.100577,-796.099633,-796.164955,-796.361094,5.849129299149728e-07,5.674044711873193e-09,140.018,8.189833862083467e-05,7.944683924670607e-07
6-311++G(dp),-796.13881,-796.122246,-796.121302,-796.186917,-796.3824863,5.943997647024958e-06,5.77917937044997e-08,149.9404,0.000891245384793981,8.665324664770167e-06
6-311G(2df2pd),-796.168829,-796.153242,-796.152298,-796.214229,-796.4129423,1.0799589318241637e-07,1.7268142437843462e-08,138.0608,1.490999940947895e-05,2.3840535594826186e-06
6-311++G(2df2pd),-796.187975,-796.171423,-796.170479,-796.236647,-796.4319104,1.691735363907863e-05,8.214322919053579e-08,143.7551,0.0024319558641211123,1.1808508126608392e-05
