118,1.386458e+02
150,1.402116e+02
273,1.415345e+02
295,1.383689e+02
338,1.317701e+02
340,1.376009e+02
422,1.445397e+02
455,1.402016e+02
490,1.348473e+02
591,1.374049e+02
599,1.412171e+02
609,1.396619e+02
640,1.393089e+02
683,1.347801e+02
801,1.388709e+02
900,1.358219e+02
