118,1.365786e+02
150,1.366943e+02
273,1.390379e+02
295,1.360266e+02
338,1.317721e+02
340,1.354174e+02
422,1.407299e+02
455,1.379110e+02
490,1.328801e+02
591,1.359518e+02
599,1.389723e+02
609,1.361510e+02
640,1.381568e+02
683,1.345752e+02
801,1.370791e+02
900,1.350018e+02
