214,1.535633e+02
301,1.503738e+02
318,1.533029e+02
342,1.694792e+02
55,1.692491e+02
580,1.689176e+02
628,1.635139e+02
661,1.586630e+02
715,1.541397e+02
719,1.683404e+02
862,1.493021e+02
885,1.577707e+02
