214,1.715189e+02
301,1.529324e+02
318,1.699087e+02
342,1.711443e+02
55,1.692336e+02
580,1.696658e+02
628,1.606996e+02
661,1.667878e+02
715,1.619244e+02
719,1.699578e+02
862,1.506806e+02
885,1.636087e+02
