214,1.723275e+02
301,1.532678e+02
318,1.697029e+02
342,1.704112e+02
55,1.708943e+02
580,1.695665e+02
628,1.617724e+02
661,1.620013e+02
715,1.625763e+02
719,1.722432e+02
862,1.515290e+02
885,1.582232e+02
