214,1.676298e+02
301,1.486232e+02
318,1.674040e+02
342,1.648864e+02
55,1.664177e+02
580,1.658222e+02
628,1.602088e+02
661,1.577671e+02
715,1.596049e+02
719,1.648499e+02
862,1.477101e+02
885,1.585727e+02
