715, 6-311++G(2df,2pd), , , , , -796.8164221
661, 6-311++G(2df,2pd), , , , , -796.8129886
342, 6-311++G(2df,2pd), , , , ,
214, 6-311++G(2df,2pd), , , , ,
580, 6-311++G(2df,2pd), , , , , -796.7946407
301, 6-311++G(2df,2pd), , , , , -796.8389079
862, 6-311++G(2df,2pd), , , , , -796.83
719, 6-311G(2df,2pd), , , , ,
338, 6-311++G(2df,2pd), , , , , -796.4452056
885, 6-311++G(2df,2pd), , , , ,
