Basis,EZPE,U,H,G,E,boltz_G,boltz_E,CCS,CCS_G,CCS_E
6-31G(d),-796.176267,-796.159886,-796.158942,-796.223877,-796.4364132,1.7051979693793956e-20,1.0912113693883941e-23,171.7527,2.9287235527542855e-18,1.8741849896315406e-21
6-31G(dp),-796.210993,-796.194631,-796.193686,-796.258441,-796.4706463,8.365311962774758e-21,7.491313228390373e-24,170.6454,1.4275020060124836e-18,1.2783581423839666e-21
6-31+G(dp),-796.240662,-796.224149,-796.223205,-796.288375,-796.4995684,4.9011556747394125e-19,4.064371201728101e-22,169.7029,8.31740331354735e-17,6.897355796097438e-20
6-311G(dp),-796.407324,-796.390933,-796.389989,-796.454483,-796.6659739,7.279115300645335e-20,9.039078783571621e-23,170.5215,1.2412456597389935e-17,1.5413572727928083e-20
6-311++G(dp),-796.423066,-796.406547,-796.405603,-796.470792,-796.6812541,1.1301271715317891e-18,8.266745115863099e-22,169.9087,1.920184385496433e-16,1.4045919158676485e-19
6-311G(2df2pd),-796.459974,-796.443502,-796.442558,-796.507941,-796.7186817,8.161842627258702e-19,4.89923652011801e-22,167.404,1.3663251031736156e-16,8.201517904138353e-20
6-311++G(2df2pd),-796.47357,-796.457031,-796.456087,-796.521934,-796.7320406,1.1989749318385629e-17,5.404963742659909e-21,172.5215,2.068489537031866e-15,9.324724523293015e-19
