719, 6-311++G(d,p), -796.432065, -796.415596, -796.414652, -796.479325, -796.6904829
719, 6-31G(d), -796.185626, -796.169212, -796.168268, -796.232892, -796.4458229
719, 6-31G(d,p), -796.220152, -796.203746, -796.202802, -796.267280, -796.4798588
719, 6-31+G(d,p), -796.250005, -796.233545, -796.232601, -796.297299, -796.5091804
862, 6-311G(2df,2pd), -796.500845, -796.485630, -796.484686, -796.543654, -796.7607974
862, 6-311++G(2df,2pd), -796.512142, -796.496860, -796.495916, -796.555112, -796.77198
862, 6-311G(d,p), -796.449864, -796.434675, -796.433731, -796.492518, -796.7097277
862, 6-311++G(d,p), -796.463436, -796.448155, -796.447211, -796.506313, -796.7230099
862, 6-31G(d), -796.220964, -796.205870, -796.204926, -796.263481, -796.4824638
862, 6-31G(d,p), -796.256111, -796.240998, -796.240054, -796.298621, -796.5169524
862, 6-31+G(d,p), -796.281659, -796.266380, -796.265436, -796.324545, -796.5419163
885, 6-311G(2df,2pd), -796.484108, -796.468437, -796.467493, -796.530035, -796.7428304
885, 6-311++G(2df,2pd), -796.496659, -796.480939, -796.479995, -796.542743, -796.75528
885, 6-311G(d,p), -796.432335, -796.416627, -796.415683, -796.478290, -796.6909262
885, 6-311++G(d,p), -796.447138, -796.431365, -796.430421, -796.493130, -796.7054901
885, 6-31G(d), -796.201842, -796.186156, -796.185212, -796.247786, -796.462151
885, 6-31G(d,p), -796.237913, -796.222247, -796.221303, -796.283862, -796.4972325
885, 6-31+G(d,p), -796.265684, -796.249934, -796.248989, -796.311766, -796.5245928
